 running on   12 total cores
 distrk:  each k-point on   12 cores,    1 groups
 distr:  one band on    6 cores,    2 groups
 using from now: INCAR     
 vasp.5.4.4.18Apr17-6-g9f103f2a35 (build Aug 13 2019 17:33:20) gamma-only       
  
 POSCAR found type information on POSCAR  Ty Ty
 POSCAR found :  2 types and     104 ions
 scaLAPACK will be used
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   1 type information:  Ty Ni
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   2 type information:  Ty S 
 LDA part: xc-table for Pade appr. of Perdew
 POSCAR, INCAR and KPOINTS ok, starting setup
 FFT: planning ...
 WAVECAR not read
 entering main loop
       N       E                     dE             d eps       ncg     rms          rms(c)
DAV:   1     0.149326515885E+05    0.14933E+05   -0.74295E+05  1660   0.170E+03
DAV:   2     0.100975075204E+04   -0.13923E+05   -0.13457E+05  1442   0.551E+02
DAV:   3    -0.472343465712E+03   -0.14821E+04   -0.13996E+04  1544   0.196E+02
DAV:   4    -0.570690553008E+03   -0.98347E+02   -0.97016E+02  1600   0.450E+01
DAV:   5    -0.574247631518E+03   -0.35571E+01   -0.35505E+01  1808   0.922E+00    0.117E+02
DAV:   6    -0.682756980860E+03   -0.10851E+03   -0.12893E+03  1744   0.127E+02    0.193E+02
DAV:   7    -0.540939723292E+03    0.14182E+03   -0.28598E+02  1536   0.869E+01    0.901E+01
DAV:   8    -0.619699129404E+03   -0.78759E+02   -0.33108E+02  1808   0.106E+02    0.177E+02
DAV:   9    -0.559963876713E+03    0.59735E+02   -0.26829E+02  1776   0.737E+01    0.869E+01
DAV:  10    -0.642238732790E+03   -0.82275E+02   -0.16785E+02  1896   0.791E+01    0.160E+02
DAV:  11    -0.582598028193E+03    0.59641E+02   -0.98982E+01  1824   0.671E+01    0.102E+02
DAV:  12    -0.553543625357E+03    0.29054E+02   -0.81500E+01  1856   0.453E+01    0.691E+01
DAV:  13    -0.544833906213E+03    0.87097E+01   -0.60880E+01  1856   0.435E+01    0.781E+01
DAV:  14    -0.530175748200E+03    0.14658E+02   -0.47049E+01  1904   0.327E+01    0.469E+01
DAV:  15    -0.521856046166E+03    0.83197E+01   -0.16025E+01  1896   0.218E+01    0.384E+01
DAV:  16    -0.516921375219E+03    0.49347E+01   -0.75401E+00  1888   0.143E+01    0.321E+01
DAV:  17    -0.514965347493E+03    0.19560E+01   -0.29219E+00  1864   0.886E+00    0.289E+01
DAV:  18    -0.513766029610E+03    0.11993E+01   -0.10440E+00  1904   0.546E+00    0.271E+01
DAV:  19    -0.513154447307E+03    0.61158E+00   -0.33748E-01  1864   0.257E+00    0.262E+01
DAV:  20    -0.512471231362E+03    0.68322E+00   -0.12655E-01  1880   0.191E+00    0.252E+01
DAV:  21    -0.510272615348E+03    0.21986E+01   -0.48017E-01  2096   0.508E+00    0.218E+01
DAV:  22    -0.507919639286E+03    0.23530E+01   -0.12082E+00  1904   0.678E+00    0.158E+01
DAV:  23    -0.506477062216E+03    0.14426E+01   -0.14589E+00  1888   0.655E+00    0.987E+00
DAV:  24    -0.506347685307E+03    0.12938E+00   -0.62869E-01  1840   0.327E+00    0.850E+00
DAV:  25    -0.506114673807E+03    0.23301E+00   -0.49579E-01  1952   0.388E+00    0.686E+00
DAV:  26    -0.506019728691E+03    0.94945E-01   -0.17603E-01  1768   0.212E+00    0.573E+00
DAV:  27    -0.505935902153E+03    0.83827E-01   -0.21424E-01  1848   0.290E+00    0.429E+00
DAV:  28    -0.505889964070E+03    0.45938E-01   -0.20663E-01  1936   0.285E+00    0.317E+00
DAV:  29    -0.505870369731E+03    0.19594E-01   -0.13843E-01  1816   0.204E+00    0.240E+00
DAV:  30    -0.505852186951E+03    0.18183E-01   -0.50467E-02  1560   0.121E+00    0.144E+00
DAV:  31    -0.505849089000E+03    0.30980E-02   -0.23987E-02  1744   0.848E-01    0.116E+00
DAV:  32    -0.505845649084E+03    0.34399E-02   -0.12948E-02  1848   0.594E-01    0.900E-01
DAV:  33    -0.505845234892E+03    0.41419E-03   -0.90699E-03  1840   0.552E-01    0.806E-01
DAV:  34    -0.505845211580E+03    0.23312E-04   -0.13148E-02  1736   0.727E-01    0.718E-01
DAV:  35    -0.505844349419E+03    0.86216E-03   -0.31687E-03  1840   0.302E-01    0.578E-01
DAV:  36    -0.505843219921E+03    0.11295E-02   -0.15567E-03  1640   0.223E-01    0.337E-01
DAV:  37    -0.505843487663E+03   -0.26774E-03   -0.93260E-04  1560   0.192E-01    0.329E-01
DAV:  38    -0.505844182934E+03   -0.69527E-03   -0.79205E-04  1504   0.164E-01    0.330E-01
DAV:  39    -0.505844109477E+03    0.73458E-04   -0.43787E-04  1152   0.123E-01
   1 F= -.50584411E+03 E0= -.50519448E+03  d E =-.129925E+01
