 running on   12 total cores
 distrk:  each k-point on   12 cores,    1 groups
 distr:  one band on    6 cores,    2 groups
 using from now: INCAR     
 vasp.5.4.4.18Apr17-6-g9f103f2a35 (build Aug 13 2019 17:33:20) gamma-only       
  
 POSCAR found type information on POSCAR  Ty Ty
 POSCAR found :  2 types and     104 ions
 scaLAPACK will be used
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   1 type information:  Ty Ni
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   2 type information:  Ty S 
 LDA part: xc-table for Pade appr. of Perdew
 POSCAR, INCAR and KPOINTS ok, starting setup
 FFT: planning ...
 WAVECAR not read
 entering main loop
       N       E                     dE             d eps       ncg     rms          rms(c)
DAV:   1     0.149038390950E+05    0.14904E+05   -0.74185E+05  1660   0.170E+03
DAV:   2     0.101524982299E+04   -0.13889E+05   -0.13421E+05  1436   0.550E+02
DAV:   3    -0.477758545439E+03   -0.14930E+04   -0.14107E+04  1552   0.196E+02
DAV:   4    -0.578001172587E+03   -0.10024E+03   -0.98918E+02  1576   0.450E+01
DAV:   5    -0.581952963983E+03   -0.39518E+01   -0.39449E+01  1840   0.958E+00    0.114E+02
DAV:   6    -0.680412242229E+03   -0.98459E+02   -0.13319E+03  1712   0.123E+02    0.189E+02
DAV:   7    -0.551319680793E+03    0.12909E+03   -0.29814E+02  1544   0.867E+01    0.940E+01
DAV:   8    -0.701159726823E+03   -0.14984E+03   -0.23765E+02  1904   0.112E+02    0.203E+02
DAV:   9    -0.576043962798E+03    0.12512E+03   -0.21995E+02  1776   0.861E+01    0.117E+02
DAV:  10    -0.644750622353E+03   -0.68707E+02   -0.26665E+02  2016   0.904E+01    0.150E+02
DAV:  11    -0.601423794791E+03    0.43327E+02   -0.11286E+02  1864   0.521E+01    0.120E+02
DAV:  12    -0.558975018255E+03    0.42449E+02   -0.10718E+02  1928   0.500E+01    0.751E+01
DAV:  13    -0.562793202744E+03   -0.38182E+01   -0.10362E+02  1856   0.607E+01    0.117E+02
DAV:  14    -0.550894289225E+03    0.11899E+02   -0.79964E+01  1888   0.419E+01    0.946E+01
DAV:  15    -0.531158084035E+03    0.19736E+02   -0.42103E+01  1896   0.283E+01    0.529E+01
DAV:  16    -0.523592682763E+03    0.75654E+01   -0.18658E+01  1888   0.173E+01    0.351E+01
DAV:  17    -0.519949398702E+03    0.36433E+01   -0.63091E+00  1888   0.140E+01    0.323E+01
DAV:  18    -0.518481925536E+03    0.14675E+01   -0.37262E+00  1760   0.105E+01    0.278E+01
DAV:  19    -0.517595567242E+03    0.88636E+00   -0.96605E-01  1816   0.461E+00    0.258E+01
DAV:  20    -0.516753317573E+03    0.84225E+00   -0.53322E-01  1896   0.437E+00    0.247E+01
DAV:  21    -0.514319854605E+03    0.24335E+01   -0.12687E+00  2104   0.744E+00    0.192E+01
DAV:  22    -0.513190725029E+03    0.11291E+01   -0.86671E-01  1880   0.482E+00    0.148E+01
DAV:  23    -0.512325099892E+03    0.86563E+00   -0.53764E-01  1928   0.375E+00    0.104E+01
DAV:  24    -0.512234975058E+03    0.90125E-01   -0.29198E-01  1824   0.237E+00    0.989E+00
DAV:  25    -0.512297608530E+03   -0.62633E-01   -0.32559E-01  1624   0.340E+00    0.100E+01
DAV:  26    -0.511863329635E+03    0.43428E+00   -0.85208E-01  2056   0.641E+00    0.579E+00
DAV:  27    -0.511756356946E+03    0.10697E+00   -0.48795E-01  1888   0.372E+00    0.398E+00
DAV:  28    -0.511729981092E+03    0.26376E-01   -0.13999E-01  1760   0.141E+00    0.307E+00
DAV:  29    -0.511718483101E+03    0.11498E-01   -0.52698E-02  1520   0.114E+00    0.254E+00
DAV:  30    -0.511713335400E+03    0.51477E-02   -0.49652E-02  1648   0.133E+00    0.216E+00
DAV:  31    -0.511700981761E+03    0.12354E-01   -0.34555E-02  1872   0.980E-01    0.134E+00
DAV:  32    -0.511700181531E+03    0.80023E-03   -0.23628E-02  1880   0.887E-01    0.115E+00
DAV:  33    -0.511699002191E+03    0.11793E-02   -0.13693E-02  1592   0.742E-01    0.972E-01
DAV:  34    -0.511698633358E+03    0.36883E-03   -0.40636E-03  1848   0.354E-01    0.899E-01
DAV:  35    -0.511697232395E+03    0.14010E-02   -0.15796E-03  1688   0.224E-01    0.714E-01
DAV:  36    -0.511696943977E+03    0.28842E-03   -0.78972E-04  1448   0.168E-01    0.636E-01
DAV:  37    -0.511696469259E+03    0.47472E-03   -0.11474E-03  1696   0.183E-01    0.462E-01
DAV:  38    -0.511696515716E+03   -0.46456E-04   -0.92279E-04  1416   0.161E-01
   1 F= -.51169652E+03 E0= -.51105197E+03  d E =-.128910E+01
