 running on   48 total cores
 distrk:  each k-point on   48 cores,    1 groups
 distr:  one band on    6 cores,    8 groups
 using from now: INCAR     
 vasp.6.1.0 28Jan20 (build Mar 31 2020 17:42:31) gamma-only                     
  
 POSCAR found type information on POSCAR NiS 
 POSCAR found :  2 types and      60 ions
 scaLAPACK will be used
 LDA part: xc-table for Pade appr. of Perdew
 POSCAR, INCAR and KPOINTS ok, starting setup
 FFT: planning ...
 WAVECAR not read
 entering main loop
       N       E                     dE             d eps       ncg     rms          rms(c)
DAV:   1     0.760795274093E+04    0.76080E+04   -0.42050E+05   976   0.157E+03
DAV:   2     0.443852233372E+03   -0.71641E+04   -0.69047E+04   848   0.501E+02
DAV:   3    -0.287544446376E+03   -0.73140E+03   -0.69136E+03   944   0.166E+02
DAV:   4    -0.332603950789E+03   -0.45060E+02   -0.44506E+02   952   0.369E+01
DAV:   5    -0.334088807189E+03   -0.14849E+01   -0.14826E+01  1016   0.729E+00    0.744E+01
DAV:   6    -0.419695252845E+03   -0.85606E+02   -0.85302E+02   944   0.124E+02    0.155E+02
DAV:   7    -0.312021755490E+03    0.10767E+03   -0.15968E+02   944   0.623E+01    0.625E+01
DAV:   8    -0.312158861055E+03   -0.13711E+00   -0.14966E+02  1120   0.672E+01    0.959E+01
DAV:   9    -0.303032068812E+03    0.91268E+01   -0.87695E+01  1064   0.381E+01    0.446E+01
DAV:  10    -0.305290841696E+03   -0.22588E+01   -0.37905E+01  1080   0.456E+01    0.742E+01
DAV:  11    -0.300746554167E+03    0.45443E+01   -0.39689E+01  1136   0.334E+01    0.449E+01
DAV:  12    -0.297463092990E+03    0.32835E+01   -0.21521E+01  1104   0.251E+01    0.323E+01
DAV:  13    -0.294393405054E+03    0.30697E+01   -0.84751E+00  1000   0.226E+01    0.273E+01
DAV:  14    -0.293020018420E+03    0.13734E+01   -0.74762E+00  1096   0.190E+01    0.235E+01
DAV:  15    -0.292421843108E+03    0.59818E+00   -0.59507E+00  1024   0.123E+01    0.197E+01
DAV:  16    -0.291177190169E+03    0.12447E+01   -0.25287E+00  1048   0.833E+00    0.126E+01
DAV:  17    -0.290793087477E+03    0.38410E+00   -0.91411E-01  1088   0.550E+00    0.101E+01
DAV:  18    -0.290760609654E+03    0.32478E-01   -0.12549E+00  1096   0.656E+00    0.110E+01
DAV:  19    -0.290459792368E+03    0.30082E+00   -0.48605E-01  1104   0.479E+00    0.813E+00
DAV:  20    -0.290361492450E+03    0.98300E-01   -0.26702E-01  1104   0.396E+00    0.708E+00
DAV:  21    -0.290281904877E+03    0.79588E-01   -0.32076E-01  1096   0.292E+00    0.579E+00
DAV:  22    -0.290212227481E+03    0.69677E-01   -0.17687E-01  1088   0.295E+00    0.400E+00
DAV:  23    -0.290186666037E+03    0.25561E-01   -0.11757E-01  1128   0.220E+00    0.311E+00
DAV:  24    -0.290167637708E+03    0.19028E-01   -0.68482E-02  1016   0.182E+00    0.255E+00
DAV:  25    -0.290170181486E+03   -0.25438E-02   -0.54814E-02  1048   0.153E+00    0.239E+00
DAV:  26    -0.290158359038E+03    0.11822E-01   -0.47286E-02  1008   0.157E+00    0.169E+00
DAV:  27    -0.290154711008E+03    0.36480E-02   -0.32922E-02  1080   0.104E+00    0.130E+00
DAV:  28    -0.290152828710E+03    0.18823E-02   -0.16490E-02  1096   0.936E-01    0.110E+00
DAV:  29    -0.290149706714E+03    0.31220E-02   -0.98261E-03  1088   0.473E-01    0.720E-01
DAV:  30    -0.290149891347E+03   -0.18463E-03   -0.68666E-03  1016   0.596E-01    0.749E-01
DAV:  31    -0.290148507904E+03    0.13834E-02   -0.48181E-03  1048   0.451E-01    0.456E-01
DAV:  32    -0.290148030094E+03    0.47781E-03   -0.21637E-03   904   0.324E-01    0.301E-01
DAV:  33    -0.290148260906E+03   -0.23081E-03   -0.10683E-03   800   0.206E-01    0.267E-01
DAV:  34    -0.290148295793E+03   -0.34887E-04   -0.54451E-04   664   0.176E-01
   1 F= -.29014830E+03 E0= -.28960081E+03  d E =-.109497E+01
