 running on   12 total cores
 distrk:  each k-point on   12 cores,    1 groups
 distr:  one band on    6 cores,    2 groups
 using from now: INCAR     
 vasp.5.4.4.18Apr17-6-g9f103f2a35 (build Aug 13 2019 17:33:20) gamma-only       
  
 POSCAR found type information on POSCAR  Ty Ty
 POSCAR found :  2 types and     104 ions
 scaLAPACK will be used
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   1 type information:  Ty Ni
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   2 type information:  Ty S 
 LDA part: xc-table for Pade appr. of Perdew
 POSCAR, INCAR and KPOINTS ok, starting setup
 FFT: planning ...
 WAVECAR not read
 entering main loop
       N       E                     dE             d eps       ncg     rms          rms(c)
DAV:   1     0.149187552027E+05    0.14919E+05   -0.74300E+05  1636   0.170E+03
DAV:   2     0.101324245134E+04   -0.13906E+05   -0.13438E+05  1428   0.552E+02
DAV:   3    -0.469660340859E+03   -0.14829E+04   -0.13952E+04  1552   0.196E+02
DAV:   4    -0.570102914357E+03   -0.10044E+03   -0.98912E+02  1552   0.453E+01
DAV:   5    -0.574304619285E+03   -0.42017E+01   -0.41947E+01  1832   0.986E+00    0.117E+02
DAV:   6    -0.673194032277E+03   -0.98889E+02   -0.12754E+03  1736   0.124E+02    0.189E+02
DAV:   7    -0.542808017935E+03    0.13039E+03   -0.29224E+02  1544   0.874E+01    0.909E+01
DAV:   8    -0.622053454315E+03   -0.79245E+02   -0.30253E+02  1856   0.104E+02    0.172E+02
DAV:   9    -0.614522196505E+03    0.75313E+01   -0.26436E+02  1816   0.887E+01    0.135E+02
DAV:  10    -0.619010675822E+03   -0.44885E+01   -0.21030E+02  1872   0.840E+01    0.136E+02
DAV:  11    -0.580063868696E+03    0.38947E+02   -0.92714E+01  1944   0.564E+01    0.940E+01
DAV:  12    -0.560202913335E+03    0.19861E+02   -0.90346E+01  1904   0.530E+01    0.706E+01
DAV:  13    -0.548824412616E+03    0.11379E+02   -0.63035E+01  1832   0.458E+01    0.768E+01
DAV:  14    -0.532905221065E+03    0.15919E+02   -0.31952E+01  1824   0.307E+01    0.464E+01
DAV:  15    -0.524769568303E+03    0.81357E+01   -0.17268E+01  1912   0.228E+01    0.403E+01
DAV:  16    -0.520148700500E+03    0.46209E+01   -0.85115E+00  1872   0.152E+01    0.339E+01
DAV:  17    -0.517247995517E+03    0.29007E+01   -0.29312E+00  1896   0.883E+00    0.304E+01
DAV:  18    -0.515868068256E+03    0.13799E+01   -0.12277E+00  1904   0.558E+00    0.285E+01
DAV:  19    -0.515105780331E+03    0.76229E+00   -0.40873E-01  1904   0.289E+00    0.273E+01
DAV:  20    -0.513189328998E+03    0.19165E+01   -0.45294E-01  2064   0.486E+00    0.247E+01
DAV:  21    -0.510171816781E+03    0.30175E+01   -0.12649E+00  1968   0.775E+00    0.194E+01
DAV:  22    -0.507378258643E+03    0.27936E+01   -0.35031E+00  1904   0.111E+01    0.100E+01
DAV:  23    -0.507282845945E+03    0.95413E-01   -0.15051E+00  1736   0.319E+00    0.839E+00
DAV:  24    -0.507269003824E+03    0.13842E-01   -0.14055E-01  1496   0.162E+00    0.828E+00
DAV:  25    -0.507211860694E+03    0.57143E-01   -0.90732E-02  1640   0.201E+00    0.792E+00
DAV:  26    -0.506995254215E+03    0.21661E+00   -0.46979E-01  2120   0.440E+00    0.597E+00
DAV:  27    -0.506934080955E+03    0.61173E-01   -0.49343E-01  1880   0.408E+00    0.526E+00
DAV:  28    -0.506833555191E+03    0.10053E+00   -0.37530E-01  1584   0.292E+00    0.271E+00
DAV:  29    -0.506829840211E+03    0.37150E-02   -0.15646E-01  1800   0.199E+00    0.233E+00
DAV:  30    -0.506824190863E+03    0.56493E-02   -0.44154E-02  1872   0.110E+00    0.184E+00
DAV:  31    -0.506821801133E+03    0.23897E-02   -0.24144E-02  1824   0.871E-01    0.159E+00
DAV:  32    -0.506816504825E+03    0.52963E-02   -0.18919E-02  1752   0.660E-01    0.126E+00
DAV:  33    -0.506818056920E+03   -0.15521E-02   -0.19646E-02  1800   0.853E-01    0.130E+00
DAV:  34    -0.506810928866E+03    0.71281E-02   -0.14738E-02  1696   0.752E-01    0.786E-01
DAV:  35    -0.506810347642E+03    0.58122E-03   -0.57802E-03  1736   0.464E-01    0.634E-01
DAV:  36    -0.506809357703E+03    0.98994E-03   -0.20883E-03  1832   0.262E-01    0.445E-01
DAV:  37    -0.506809002915E+03    0.35479E-03   -0.10272E-03  1640   0.194E-01    0.335E-01
DAV:  38    -0.506808947120E+03    0.55795E-04   -0.63427E-04  1312   0.166E-01
   1 F= -.50680895E+03 E0= -.50617805E+03  d E =-.126180E+01
