 running on   48 total cores
 distrk:  each k-point on   48 cores,    1 groups
 distr:  one band on    6 cores,    8 groups
 using from now: INCAR     
 vasp.6.1.0 28Jan20 (build Mar 31 2020 17:42:31) gamma-only                     
  
 POSCAR found type information on POSCAR NiS 
 POSCAR found :  2 types and      52 ions
 scaLAPACK will be used
 LDA part: xc-table for Pade appr. of Perdew
 POSCAR, INCAR and KPOINTS ok, starting setup
 FFT: planning ...
 WAVECAR not read
 entering main loop
       N       E                     dE             d eps       ncg     rms          rms(c)
DAV:   1     0.626116892025E+04    0.62612E+04   -0.36207E+05   848   0.154E+03
DAV:   2     0.349272099972E+03   -0.59119E+04   -0.57107E+04   728   0.486E+02
DAV:   3    -0.253528595560E+03   -0.60280E+03   -0.57209E+03   816   0.158E+02
DAV:   4    -0.289645968804E+03   -0.36117E+02   -0.35712E+02   840   0.352E+01
DAV:   5    -0.290566006009E+03   -0.92004E+00   -0.91791E+00   840   0.593E+00    0.693E+01
DAV:   6    -0.366386299321E+03   -0.75820E+02   -0.76165E+02   824   0.126E+02    0.145E+02
DAV:   7    -0.271941809233E+03    0.94444E+02   -0.14752E+02   792   0.664E+01    0.592E+01
DAV:   8    -0.309170496154E+03   -0.37229E+02   -0.14779E+02   960   0.798E+01    0.111E+02
DAV:   9    -0.262028903222E+03    0.47142E+02   -0.51901E+01   904   0.345E+01    0.435E+01
DAV:  10    -0.263109423567E+03   -0.10805E+01   -0.45953E+01   928   0.412E+01    0.441E+01
DAV:  11    -0.265456114390E+03   -0.23467E+01   -0.35824E+01   904   0.380E+01    0.626E+01
DAV:  12    -0.257135200673E+03    0.83209E+01   -0.28961E+01   968   0.270E+01    0.254E+01
DAV:  13    -0.254496530268E+03    0.26387E+01   -0.88162E+00   936   0.210E+01    0.217E+01
DAV:  14    -0.254006737453E+03    0.48979E+00   -0.42482E+00   864   0.148E+01    0.169E+01
DAV:  15    -0.253019725116E+03    0.98701E+00   -0.14084E+00   912   0.902E+00    0.122E+01
DAV:  16    -0.252708581761E+03    0.31114E+00   -0.65146E-01   944   0.599E+00    0.104E+01
DAV:  17    -0.252576907624E+03    0.13167E+00   -0.44744E-01   920   0.522E+00    0.861E+00
DAV:  18    -0.252402072094E+03    0.17484E+00   -0.27520E-01   944   0.312E+00    0.687E+00
DAV:  19    -0.252347793797E+03    0.54278E-01   -0.21461E-01   936   0.342E+00    0.637E+00
DAV:  20    -0.252313116351E+03    0.34677E-01   -0.41206E-01   928   0.355E+00    0.588E+00
DAV:  21    -0.252233418055E+03    0.79698E-01   -0.26978E-01   912   0.369E+00    0.396E+00
DAV:  22    -0.252228160782E+03    0.52573E-02   -0.15052E-01   928   0.262E+00    0.362E+00
DAV:  23    -0.252187924044E+03    0.40237E-01   -0.81476E-02   824   0.176E+00    0.214E+00
DAV:  24    -0.252197103308E+03   -0.91793E-02   -0.35027E-02   896   0.133E+00    0.245E+00
DAV:  25    -0.252183363544E+03    0.13740E-01   -0.15237E-02   824   0.834E-01    0.178E+00
DAV:  26    -0.252182322761E+03    0.10408E-02   -0.14645E-02   928   0.948E-01    0.181E+00
DAV:  27    -0.252170987494E+03    0.11335E-01   -0.24102E-02   976   0.103E+00    0.995E-01
DAV:  28    -0.252169850020E+03    0.11375E-02   -0.13907E-02   944   0.900E-01    0.790E-01
DAV:  29    -0.252168011282E+03    0.18387E-02   -0.75641E-03   808   0.649E-01    0.395E-01
DAV:  30    -0.252168081330E+03   -0.70048E-04   -0.29644E-03   912   0.373E-01    0.370E-01
DAV:  31    -0.252167715262E+03    0.36607E-03   -0.12360E-03   728   0.258E-01    0.188E-01
DAV:  32    -0.252167856687E+03   -0.14143E-03   -0.50850E-04   632   0.189E-01    0.180E-01
DAV:  33    -0.252168072356E+03   -0.21567E-03   -0.25536E-04   448   0.138E-01    0.136E-01
DAV:  34    -0.252168188504E+03   -0.11615E-03   -0.23150E-04   448   0.140E-01    0.108E-01
DAV:  35    -0.252168480133E+03   -0.29163E-03   -0.12164E-04   440   0.879E-02    0.633E-02
DAV:  36    -0.252168583708E+03   -0.10357E-03   -0.73735E-05   424   0.645E-02    0.599E-02
DAV:  37    -0.252168968897E+03   -0.38519E-03   -0.78896E-05   432   0.547E-02    0.595E-02
DAV:  38    -0.252169175441E+03   -0.20654E-03   -0.74824E-05   424   0.616E-02    0.604E-02
DAV:  39    -0.252169476285E+03   -0.30084E-03   -0.74811E-05   440   0.539E-02    0.401E-02
DAV:  40    -0.252169569320E+03   -0.93035E-04   -0.42498E-05   424   0.372E-02
   1 F= -.25216957E+03 E0= -.25171166E+03  d E =-.915821E+00
