 running on   12 total cores
 distrk:  each k-point on   12 cores,    1 groups
 distr:  one band on    6 cores,    2 groups
 using from now: INCAR     
 vasp.5.4.4.18Apr17-6-g9f103f2a35 (build Aug 13 2019 17:33:20) gamma-only       
  
 POSCAR found type information on POSCAR  Ty Ty
 POSCAR found :  2 types and     104 ions
 scaLAPACK will be used
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   1 type information:  Ty Ni
 WARNING: type information on POSCAR and POTCAR are incompatible
 POTCAR overwrites the type information in POSCAR
 typ   2 type information:  Ty S 
 LDA part: xc-table for Pade appr. of Perdew
 POSCAR, INCAR and KPOINTS ok, starting setup
 FFT: planning ...
 WAVECAR not read
 entering main loop
       N       E                     dE             d eps       ncg     rms          rms(c)
DAV:   1     0.149089381974E+05    0.14909E+05   -0.74267E+05  1644   0.170E+03
DAV:   2     0.102188367230E+04   -0.13887E+05   -0.13436E+05  1420   0.552E+02
DAV:   3    -0.475525974201E+03   -0.14974E+04   -0.14082E+04  1560   0.197E+02
DAV:   4    -0.577534733802E+03   -0.10201E+03   -0.10055E+03  1592   0.455E+01
DAV:   5    -0.581375488839E+03   -0.38408E+01   -0.38342E+01  1808   0.941E+00    0.115E+02
DAV:   6    -0.686024943017E+03   -0.10465E+03   -0.13337E+03  1736   0.124E+02    0.188E+02
DAV:   7    -0.539800678539E+03    0.14622E+03   -0.26908E+02  1552   0.823E+01    0.856E+01
DAV:   8    -0.714071055411E+03   -0.17427E+03   -0.26611E+02  1824   0.123E+02    0.186E+02
DAV:   9    -0.604897236732E+03    0.10917E+03   -0.24233E+02  1816   0.868E+01    0.145E+02
DAV:  10    -0.557962925766E+03    0.46934E+02   -0.14585E+02  1832   0.414E+01    0.811E+01
DAV:  11    -0.608686487960E+03   -0.50724E+02   -0.11397E+02  1976   0.671E+01    0.158E+02
DAV:  12    -0.542195763398E+03    0.66491E+02   -0.11081E+02  1864   0.547E+01    0.707E+01
DAV:  13    -0.548591501884E+03   -0.63957E+01   -0.71180E+01  1888   0.454E+01    0.826E+01
DAV:  14    -0.522986210024E+03    0.25605E+02   -0.41447E+01  1856   0.346E+01    0.428E+01
DAV:  15    -0.517448402053E+03    0.55378E+01   -0.16410E+01  1880   0.209E+01    0.320E+01
DAV:  16    -0.515673997029E+03    0.17744E+01   -0.66012E+00  1840   0.118E+01    0.279E+01
DAV:  17    -0.515347519570E+03    0.32648E+00   -0.38578E+00  1744   0.116E+01    0.271E+01
DAV:  18    -0.513766514811E+03    0.15810E+01   -0.30135E+00  1904   0.101E+01    0.207E+01
DAV:  19    -0.512680772259E+03    0.10857E+01   -0.15839E+00  1880   0.734E+00    0.152E+01
DAV:  20    -0.512065759588E+03    0.61501E+00   -0.89800E-01  1768   0.485E+00    0.118E+01
DAV:  21    -0.511807875449E+03    0.25788E+00   -0.52936E-01  1904   0.377E+00    0.101E+01
DAV:  22    -0.511583115847E+03    0.22476E+00   -0.40855E-01  1888   0.384E+00    0.797E+00
DAV:  23    -0.511482822515E+03    0.10029E+00   -0.22611E-01  1896   0.300E+00    0.656E+00
DAV:  24    -0.511329106693E+03    0.15372E+00   -0.19350E-01  1896   0.261E+00    0.382E+00
